country,year,sex,age,suicides_no,population
Malta,1990,female,5-14 years,0.0,27400.0
Malta,1990,female,55-74 years,0.0,30200.0
Malta,1990,female,75+ years,0.0,8400.0
Malta,1990,male,15-24 years,2.0,25600.0
Malta,1990,male,25-34 years,1.0,28600.0
Malta,1990,male,35-54 years,4.0,47400.0
Malta,1990,male,5-14 years,0.0,28900.0
Malta,1990,male,55-74 years,1.0,25000.0
Malta,1990,male,75+ years,0.0,5600.0
Malta,1991,female,15-24 years,0.0,24600.0
Malta,1991,female,25-34 years,0.0,26900.0
Malta,1991,female,35-54 years,1.0,49800.0
Malta,1991,female,5-14 years,0.0,27300.0
Malta,1991,female,55-74 years,0.0,30900.0
Malta,1991,female,75+ years,0.0,8500.0
Malta,1991,male,15-24 years,3.0,26100.0
Malta,1991,male,25-34 years,3.0,28100.0
Malta,1991,male,35-54 years,3.0,48700.0
Malta,1991,male,5-14 years,0.0,28800.0
Malta,1991,male,55-74 years,0.0,25500.0
Malta,1991,male,75+ years,0.0,5600.0
Malta,1992,female,15-24 years,0.0,25100.0
Malta,1992,female,25-34 years,0.0,26500.0
Malta,1992,female,35-54 years,3.0,50800.0
Malta,1992,female,5-14 years,0.0,27100.0
Malta,1992,female,55-74 years,3.0,31600.0
Malta,1992,female,75+ years,0.0,8400.0
Malta,1992,male,15-24 years,2.0,26700.0
Malta,1992,male,25-34 years,4.0,27700.0
Malta,1992,male,35-54 years,1.0,50100.0
Malta,1992,male,5-14 years,0.0,28600.0
Malta,1992,male,55-74 years,3.0,26200.0
Malta,1992,male,75+ years,2.0,5500.0
Malta,1993,female,15-24 years,0.0,25500.0
Malta,1993,female,25-34 years,1.0,26000.0
Malta,1993,female,35-54 years,4.0,51700.0
Malta,1993,female,5-14 years,0.0,27100.0
Malta,1993,female,55-74 years,2.0,32300.0
Malta,1993,female,75+ years,0.0,8500.0
Malta,1993,male,15-24 years,1.0,27300.0
Malta,1993,male,25-34 years,4.0,27200.0
Malta,1993,male,35-54 years,2.0,51300.0
Malta,1993,male,5-14 years,0.0,28500.0
Malta,1993,male,55-74 years,2.0,26700.0
Malta,1993,male,75+ years,0.0,5600.0
Malta,1994,female,15-24 years,0.0,26100.0
Malta,1994,female,25-34 years,0.0,25500.0
Malta,1994,female,35-54 years,2.0,52900.0
Malta,1994,female,5-14 years,0.0,27000.0
Malta,1994,female,55-74 years,0.0,33100.0
Malta,1994,female,75+ years,1.0,8600.0
Malta,1994,male,15-24 years,3.0,27900.0
Malta,1994,male,25-34 years,3.0,26900.0
Malta,1994,male,35-54 years,5.0,52500.0
Malta,1994,male,5-14 years,0.0,28300.0
Malta,1994,male,55-74 years,0.0,27300.0
Malta,1994,male,75+ years,1.0,5600.0
Malta,1995,female,15-24 years,0.0,26600.0
Malta,1995,female,25-34 years,1.0,24900.0
Malta,1995,female,35-54 years,4.0,53900.0
Malta,1995,female,5-14 years,0.0,26900.0
Malta,1995,female,55-74 years,1.0,33300.0
Malta,1995,female,75+ years,0.0,9000.0
Malta,1995,male,15-24 years,4.0,28300.0
Malta,1995,male,25-34 years,1.0,26500.0
Malta,1995,male,35-54 years,4.0,53800.0
Malta,1995,male,5-14 years,0.0,28200.0
Malta,1995,male,55-74 years,2.0,27600.0
Malta,1995,male,75+ years,0.0,5900.0
Malta,1996,female,15-24 years,0.0,26900.0
Malta,1996,female,25-34 years,1.0,24000.0
Malta,1996,female,35-54 years,0.0,55000.0
Malta,1996,female,5-14 years,0.0,27100.0
Malta,1996,female,55-74 years,0.0,33400.0
Malta,1996,female,75+ years,0.0,9700.0
Malta,1996,male,15-24 years,3.0,28700.0
Malta,1996,male,25-34 years,3.0,25500.0
Malta,1996,male,35-54 years,1.0,55200.0
Malta,1996,male,5-14 years,0.0,28600.0
Malta,1996,male,55-74 years,1.0,27700.0
Malta,1996,male,75+ years,1.0,6400.0
Malta,1997,female,15-24 years,1.0,27300.0
Malta,1997,female,25-34 years,2.0,23300.0
Malta,1997,female,35-54 years,0.0,56100.0
Malta,1997,female,5-14 years,0.0,27100.0
Malta,1997,female,55-74 years,1.0,33300.0
Malta,1997,female,75+ years,0.0,10300.0
Malta,1997,male,15-24 years,3.0,29000.0
Malta,1997,male,25-34 years,2.0,24500.0
Malta,1997,male,35-54 years,4.0,56400.0
Malta,1997,male,5-14 years,0.0,28800.0
Malta,1997,male,55-74 years,0.0,27600.0
Malta,1997,male,75+ years,2.0,6700.0
Malta,1998,female,15-24 years,0.0,27600.0
Malta,1998,female,25-34 years,0.0,23200.0
Malta,1998,female,35-54 years,1.0,56900.0
Malta,1998,female,5-14 years,0.0,26900.0
Malta,1998,female,55-74 years,0.0,33400.0
Malta,1998,female,75+ years,0.0,10700.0
Malta,1998,male,15-24 years,0.0,29500.0
Malta,1998,male,25-34 years,1.0,24400.0
Malta,1998,male,35-54 years,6.0,57500.0
Malta,1998,male,5-14 years,0.0,28500.0
Malta,1998,male,55-74 years,4.0,27900.0
Malta,1998,male,75+ years,0.0,6900.0
Malta,1999,female,15-24 years,1.0,27900.0
Malta,1999,female,25-34 years,0.0,23300.0
Malta,1999,female,35-54 years,1.0,56800.0
Malta,1999,female,5-14 years,0.0,26500.0
Malta,1999,female,55-74 years,2.0,34300.0
Malta,1999,female,75+ years,1.0,10900.0
Malta,1999,male,15-24 years,1.0,29700.0
Malta,1999,male,25-34 years,6.0,24500.0
Malta,1999,male,35-54 years,11.0,57600.0
Malta,1999,male,5-14 years,0.0,28100.0
Malta,1999,male,55-74 years,3.0,28900.0
Malta,1999,male,75+ years,1.0,7100.0
Malta,2000,female,15-24 years,0.0,28328.0
Malta,2000,female,25-34 years,2.0,24143.0
Malta,2000,female,35-54 years,3.0,57250.0
Malta,2000,female,5-14 years,0.0,26312.0
Malta,2000,female,55-74 years,1.0,35917.0
Malta,2000,female,75+ years,0.0,11486.0
Malta,2000,male,15-24 years,1.0,30093.0
Malta,2000,male,25-34 years,2.0,25318.0
Malta,2000,male,35-54 years,10.0,57860.0
Malta,2000,male,5-14 years,0.0,27949.0
Malta,2000,male,55-74 years,2.0,30530.0
Malta,2000,male,75+ years,2.0,7490.0
Malta,2001,female,15-24 years,1.0,28539.0
Malta,2001,female,25-34 years,1.0,25332.0
Malta,2001,female,35-54 years,3.0,57647.0
Malta,2001,female,5-14 years,0.0,26275.0
Malta,2001,female,55-74 years,1.0,37731.0
Malta,2001,female,75+ years,1.0,12003.0
Malta,2001,male,15-24 years,4.0,30318.0
Malta,2001,male,25-34 years,3.0,26449.0
Malta,2001,male,35-54 years,9.0,58158.0
Malta,2001,male,5-14 years,0.0,27860.0
Malta,2001,male,55-74 years,7.0,32328.0
Malta,2001,male,75+ years,0.0,7901.0
Malta,2002,female,15-24 years,0.0,28419.0
Malta,2002,female,25-34 years,2.0,26071.0
Malta,2002,female,35-54 years,2.0,57093.0
Malta,2002,female,5-14 years,0.0,26052.0
Malta,2002,female,55-74 years,3.0,39275.0
Malta,2002,female,75+ years,1.0,12453.0
Malta,2002,male,15-24 years,0.0,30264.0
Malta,2002,male,25-34 years,3.0,27382.0
Malta,2002,male,35-54 years,5.0,57735.0
Malta,2002,male,5-14 years,0.0,27603.0
Malta,2002,male,55-74 years,3.0,33995.0
Malta,2002,male,75+ years,0.0,8114.0
Malta,2003,female,15-24 years,0.0,28425.0
Malta,2003,female,25-34 years,1.0,26726.0
Malta,2003,female,35-54 years,1.0,56431.0
Malta,2003,female,5-14 years,0.0,25606.0
Malta,2003,female,55-74 years,1.0,40926.0
Malta,2003,female,75+ years,0.0,12812.0
Malta,2003,male,15-24 years,1.0,30207.0
Malta,2003,male,25-34 years,6.0,28256.0
Malta,2003,male,35-54 years,4.0,57171.0
Malta,2003,male,5-14 years,0.0,27223.0
Malta,2003,male,55-74 years,4.0,35758.0
Malta,2003,male,75+ years,2.0,8244.0
Malta,2004,female,15-24 years,2.0,28457.0
Malta,2004,female,25-34 years,0.0,27498.0
Malta,2004,female,35-54 years,4.0,55890.0
Malta,2004,female,5-14 years,0.0,25007.0
Malta,2004,female,55-74 years,2.0,42492.0
Malta,2004,female,75+ years,2.0,13109.0
Malta,2004,male,15-24 years,2.0,30133.0
Malta,2004,male,25-34 years,0.0,29132.0
Malta,2004,male,35-54 years,6.0,56670.0
Malta,2004,male,5-14 years,0.0,26615.0
Malta,2004,male,55-74 years,4.0,37496.0
Malta,2004,male,75+ years,2.0,8419.0
Malta,2005,female,15-24 years,0.0,28404.0
Malta,2005,female,25-34 years,0.0,27895.0
Malta,2005,female,35-54 years,2.0,55449.0
Malta,2005,female,5-14 years,0.0,24481.0
Malta,2005,female,55-74 years,1.0,44074.0
Malta,2005,female,75+ years,0.0,13684.0
Malta,2005,male,15-24 years,0.0,29930.0
Malta,2005,male,25-34 years,1.0,29584.0
Malta,2005,male,35-54 years,8.0,56364.0
Malta,2005,male,5-14 years,0.0,25931.0
Malta,2005,male,55-74 years,4.0,39592.0
Malta,2005,male,75+ years,3.0,8723.0
Malta,2006,female,15-24 years,0.0,28188.0
Malta,2006,female,25-34 years,0.0,27929.0
Malta,2006,female,35-54 years,3.0,55069.0
Malta,2006,female,5-14 years,0.0,23826.0
Malta,2006,female,55-74 years,2.0,45421.0
Malta,2006,female,75+ years,0.0,14319.0
Malta,2006,male,15-24 years,3.0,29634.0
Malta,2006,male,25-34 years,3.0,29744.0
Malta,2006,male,35-54 years,8.0,56268.0
Malta,2006,male,5-14 years,0.0,25157.0
Malta,2006,male,55-74 years,4.0,41468.0
Malta,2006,male,75+ years,3.0,9015.0
Malta,2007,female,15-24 years,0.0,27895.0
Malta,2007,female,25-34 years,0.0,28335.0
Malta,2007,female,35-54 years,0.0,54855.0
Malta,2007,female,5-14 years,0.0,22938.0
Malta,2007,female,55-74 years,0.0,46412.0
Malta,2007,female,75+ years,1.0,14886.0
Malta,2007,male,15-24 years,2.0,29328.0
Malta,2007,male,25-34 years,5.0,30315.0
Malta,2007,male,35-54 years,12.0,56285.0
Malta,2007,male,5-14 years,0.0,24299.0
Malta,2007,male,55-74 years,5.0,42777.0
Malta,2007,male,75+ years,1.0,9256.0
Malta,2008,female,15-24 years,0.0,27700.0
Malta,2008,female,25-34 years,0.0,28817.0
Malta,2008,female,35-54 years,2.0,54846.0
Malta,2008,female,5-14 years,0.0,22214.0
Malta,2008,female,55-74 years,0.0,47402.0
Malta,2008,female,75+ years,0.0,15479.0
Malta,2008,male,15-24 years,1.0,29288.0
Malta,2008,male,25-34 years,1.0,31016.0
Malta,2008,male,35-54 years,5.0,56340.0
Malta,2008,male,5-14 years,0.0,23474.0
Malta,2008,male,55-74 years,4.0,44053.0
Malta,2008,male,75+ years,1.0,9566.0
Malta,2009,female,15-24 years,1.0,27616.0
Malta,2009,female,25-34 years,2.0,29150.0
Malta,2009,female,35-54 years,0.0,54933.0
Malta,2009,female,5-14 years,0.0,21609.0
Malta,2009,female,55-74 years,0.0,48486.0
Malta,2009,female,75+ years,0.0,15983.0
Malta,2009,male,15-24 years,3.0,29462.0
Malta,2009,male,25-34 years,9.0,31502.0
Malta,2009,male,35-54 years,10.0,56425.0
Malta,2009,male,5-14 years,0.0,22744.0
Malta,2009,male,55-74 years,9.0,45352.0
Malta,2009,male,75+ years,2.0,9840.0
Malta,2010,female,15-24 years,0.0,27407.0
Malta,2010,female,25-34 years,0.0,29274.0
Malta,2010,female,35-54 years,0.0,54977.0
Malta,2010,female,5-14 years,0.0,21055.0
Malta,2010,female,55-74 years,2.0,49604.0
Malta,2010,female,75+ years,0.0,16506.0
Malta,2010,male,15-24 years,3.0,29208.0
Malta,2010,male,25-34 years,3.0,31445.0
Malta,2010,male,35-54 years,17.0,56430.0
Malta,2010,male,5-14 years,0.0,22101.0
Malta,2010,male,55-74 years,4.0,46730.0
Malta,2010,male,75+ years,2.0,10212.0
Malta,2011,female,15-24 years,0.0,27130.0
Malta,2011,female,25-34 years,0.0,29205.0
Malta,2011,female,35-54 years,0.0,54987.0
Malta,2011,female,5-14 years,0.0,20542.0
Malta,2011,female,55-74 years,0.0,50691.0
Malta,2011,female,75+ years,0.0,17111.0
Malta,2011,male,15-24 years,3.0,28714.0
Malta,2011,male,25-34 years,4.0,31295.0
Malta,2011,male,35-54 years,9.0,56411.0
Malta,2011,male,5-14 years,0.0,21524.0
Malta,2011,male,55-74 years,4.0,48074.0
Malta,2011,male,75+ years,0.0,10739.0
Malta,2012,female,15-24 years,0.0,26975.0
Malta,2012,female,25-34 years,0.0,29331.0
Malta,2012,female,35-54 years,4.0,54944.0
Malta,2012,female,5-14 years,0.0,20066.0
Malta,2012,female,55-74 years,2.0,51796.0
Malta,2012,female,75+ years,0.0,17713.0
Malta,2012,male,15-24 years,1.0,28647.0
Malta,2012,male,25-34 years,3.0,31548.0
Malta,2012,male,35-54 years,6.0,56478.0
Malta,2012,male,5-14 years,0.0,21059.0
Malta,2012,male,55-74 years,8.0,49347.0
Malta,2012,male,75+ years,1.0,11234.0
Malta,2013,female,15-24 years,0.0,26698.0
Malta,2013,female,25-34 years,1.0,29657.0
Malta,2013,female,35-54 years,0.0,54854.0
Malta,2013,female,5-14 years,0.0,19765.0
Malta,2013,female,55-74 years,0.0,52903.0
Malta,2013,female,75+ years,0.0,18314.0
Malta,2013,male,15-24 years,2.0,28655.0
Malta,2013,male,25-34 years,2.0,32048.0
Malta,2013,male,35-54 years,11.0,56705.0
Malta,2013,male,5-14 years,1.0,20804.0
Malta,2013,male,55-74 years,4.0,50574.0
Malta,2013,male,75+ years,1.0,11751.0
Malta,2014,female,15-24 years,1.0,26151.0
Malta,2014,female,25-34 years,1.0,30050.0
Malta,2014,female,35-54 years,1.0,54883.0
Malta,2014,female,5-14 years,1.0,19668.0
Malta,2014,female,55-74 years,1.0,54027.0
Malta,2014,female,75+ years,0.0,18918.0
Malta,2014,male,15-24 years,2.0,28298.0
Malta,2014,male,25-34 years,2.0,32560.0
Malta,2014,male,35-54 years,13.0,57094.0
Malta,2014,male,5-14 years,0.0,20777.0
Malta,2014,male,55-74 years,5.0,51764.0
Malta,2014,male,75+ years,5.0,12335.0
Malta,2015,female,15-24 years,1.0,25588.0
Malta,2015,female,25-34 years,1.0,30613.0
Malta,2015,female,35-54 years,3.0,55098.0
Malta,2015,female,5-14 years,0.0,19625.0
Malta,2015,female,55-74 years,2.0,55161.0
Malta,2015,female,75+ years,0.0,19379.0
Malta,2015,male,15-24 years,2.0,27768.0
Malta,2015,male,25-34 years,8.0,33179.0
Malta,2015,male,35-54 years,9.0,57603.0
Malta,2015,male,5-14 years,0.0,20817.0
Malta,2015,male,55-74 years,8.0,53017.0
Malta,2015,male,75+ years,0.0,12789.0
Martinique,1981,female,15-24 years,2.0,35875.0
Martinique,1981,female,25-34 years,1.0,22823.0
Martinique,1981,female,35-54 years,2.0,33678.0
Martinique,1981,female,5-14 years,0.0,34735.0
Martinique,1981,female,55-74 years,1.0,21831.0
Martinique,1981,female,75+ years,1.0,6525.0
Martinique,1981,male,15-24 years,2.0,37424.0
Martinique,1981,male,25-34 years,7.0,20389.0
Martinique,1981,male,35-54 years,12.0,29474.0
Martinique,1981,male,5-14 years,0.0,35267.0
Martinique,1981,male,55-74 years,6.0,18506.0
Martinique,1981,male,75+ years,3.0,3768.0
Martinique,1982,female,15-24 years,2.0,35961.0
Martinique,1982,female,25-34 years,2.0,23679.0
Martinique,1982,female,35-54 years,1.0,34388.0
Martinique,1982,female,5-14 years,0.0,33654.0
Martinique,1982,female,55-74 years,2.0,22245.0
Martinique,1982,female,75+ years,0.0,6814.0
Martinique,1982,male,15-24 years,3.0,37154.0
Martinique,1982,male,25-34 years,2.0,21555.0
Martinique,1982,male,35-54 years,8.0,30078.0
Martinique,1982,male,5-14 years,0.0,34264.0
Martinique,1982,male,55-74 years,5.0,18880.0
Martinique,1982,male,75+ years,2.0,3952.0
Martinique,1983,female,15-24 years,,37300.0
Martinique,1983,female,25-34 years,,22500.0
Martinique,1983,female,35-54 years,,33500.0
Martinique,1983,female,5-14 years,,35300.0
Martinique,1983,female,55-74 years,,22100.0
Martinique,1983,female,75+ years,,6800.0
Martinique,1983,male,15-24 years,,39400.0
Martinique,1983,male,25-34 years,,19800.0
Martinique,1983,male,35-54 years,,29200.0
Martinique,1983,male,5-14 years,,35700.0
Martinique,1983,male,55-74 years,,18800.0
Martinique,1983,male,75+ years,,3900.0
Martinique,1985,female,15-24 years,0.0,37000.0
Martinique,1985,female,25-34 years,3.0,17900.0
Martinique,1985,female,35-54 years,0.0,30600.0
Martinique,1985,female,5-14 years,0.0,42200.0
Martinique,1985,female,55-74 years,2.0,21300.0
Martinique,1985,female,75+ years,0.0,6400.0
Martinique,1985,male,15-24 years,2.0,35900.0
Martinique,1985,male,25-34 years,0.0,15800.0
Martinique,1985,male,35-54 years,2.0,27600.0
Martinique,1985,male,5-14 years,1.0,42200.0
Martinique,1985,male,55-74 years,1.0,18200.0
Martinique,1985,male,75+ years,1.0,3200.0
Martinique,2000,female,15-24 years,0.0,26757.0
Martinique,2000,female,25-34 years,0.0,31526.0
Martinique,2000,female,35-54 years,2.0,57771.0
Martinique,2000,female,5-14 years,0.0,30599.0
Martinique,2000,female,55-74 years,2.0,32239.0
Martinique,2000,female,75+ years,0.0,12769.0
Martinique,2000,male,15-24 years,0.0,25033.0
Martinique,2000,male,25-34 years,7.0,26773.0
Martinique,2000,male,35-54 years,16.0,49865.0
Martinique,2000,male,5-14 years,0.0,31070.0
Martinique,2000,male,55-74 years,5.0,27318.0
Martinique,2000,male,75+ years,1.0,7886.0
Martinique,2001,female,15-24 years,0.0,25688.0
Martinique,2001,female,25-34 years,0.0,31141.0
Martinique,2001,female,35-54 years,6.0,59791.0
Martinique,2001,female,5-14 years,0.0,30666.0
Martinique,2001,female,55-74 years,2.0,33031.0
Martinique,2001,female,75+ years,1.0,13232.0
Martinique,2001,male,15-24 years,1.0,24488.0
Martinique,2001,male,25-34 years,5.0,25980.0
Martinique,2001,male,35-54 years,13.0,51218.0
Martinique,2001,male,5-14 years,0.0,30990.0
Martinique,2001,male,55-74 years,11.0,27950.0
Martinique,2001,male,75+ years,1.0,8159.0
Martinique,2002,female,15-24 years,0.0,25129.0
Martinique,2002,female,25-34 years,0.0,30496.0
Martinique,2002,female,35-54 years,3.0,61646.0
Martinique,2002,female,5-14 years,0.0,30445.0
Martinique,2002,female,55-74 years,0.0,33960.0
Martinique,2002,female,75+ years,0.0,13691.0
Martinique,2002,male,15-24 years,1.0,24489.0
Martinique,2002,male,25-34 years,6.0,24969.0
Martinique,2002,male,35-54 years,12.0,52445.0
Martinique,2002,male,5-14 years,0.0,30783.0
Martinique,2002,male,55-74 years,5.0,28746.0
Martinique,2002,male,75+ years,4.0,8419.0
Martinique,2003,female,15-24 years,1.0,25184.0
Martinique,2003,female,25-34 years,2.0,29429.0
Martinique,2003,female,35-54 years,3.0,63291.0
Martinique,2003,female,5-14 years,0.0,30000.0
Martinique,2003,female,55-74 years,0.0,35017.0
Martinique,2003,female,75+ years,0.0,14132.0
Martinique,2003,male,15-24 years,2.0,25029.0
Martinique,2003,male,25-34 years,4.0,23634.0
Martinique,2003,male,35-54 years,12.0,53486.0
Martinique,2003,male,5-14 years,0.0,30498.0
Martinique,2003,male,55-74 years,5.0,29668.0
Martinique,2003,male,75+ years,3.0,8679.0
Martinique,2004,female,15-24 years,0.0,25757.0
Martinique,2004,female,25-34 years,0.0,27855.0
Martinique,2004,female,35-54 years,6.0,64720.0
Martinique,2004,female,5-14 years,0.0,29459.0
Martinique,2004,female,55-74 years,1.0,36163.0
Martinique,2004,female,75+ years,2.0,14572.0
Martinique,2004,male,15-24 years,0.0,25927.0
Martinique,2004,male,25-34 years,3.0,21969.0
Martinique,2004,male,35-54 years,11.0,54290.0
Martinique,2004,male,5-14 years,0.0,30181.0
Martinique,2004,male,55-74 years,6.0,30657.0
Martinique,2004,male,75+ years,5.0,8918.0
Martinique,2005,female,15-24 years,0.0,26630.0
Martinique,2005,female,25-34 years,1.0,25854.0
Martinique,2005,female,35-54 years,2.0,65932.0
Martinique,2005,female,5-14 years,0.0,28878.0
Martinique,2005,female,55-74 years,1.0,37337.0
Martinique,2005,female,75+ years,0.0,15016.0
Martinique,2005,male,15-24 years,1.0,26961.0
Martinique,2005,male,25-34 years,4.0,20107.0
Martinique,2005,male,35-54 years,8.0,54814.0
Martinique,2005,male,5-14 years,0.0,29805.0
Martinique,2005,male,55-74 years,5.0,31646.0
Martinique,2005,male,75+ years,4.0,9141.0
Martinique,2006,female,15-24 years,0.0,27064.0
Martinique,2006,female,25-34 years,1.0,24817.0
Martinique,2006,female,35-54 years,2.0,66667.0
Martinique,2006,female,5-14 years,0.0,28038.0
Martinique,2006,female,55-74 years,3.0,38215.0
Martinique,2006,female,75+ years,0.0,15468.0
Martinique,2006,male,15-24 years,3.0,26964.0
Martinique,2006,male,25-34 years,1.0,19308.0
Martinique,2006,male,35-54 years,10.0,55188.0
Martinique,2006,male,5-14 years,1.0,29055.0
Martinique,2006,male,55-74 years,10.0,32462.0
Martinique,2006,male,75+ years,5.0,9587.0
Martinique,2007,female,15-24 years,0.0,27237.0
Martinique,2007,female,25-34 years,1.0,23767.0
Martinique,2007,female,35-54 years,1.0,67248.0
Martinique,2007,female,5-14 years,0.0,27418.0
Martinique,2007,female,55-74 years,3.0,39145.0
Martinique,2007,female,75+ years,0.0,15878.0
Martinique,2007,male,15-24 years,1.0,26700.0
Martinique,2007,male,25-34 years,4.0,18558.0
Martinique,2007,male,35-54 years,12.0,55295.0
Martinique,2007,male,5-14 years,0.0,28446.0
Martinique,2007,male,55-74 years,5.0,33298.0
Martinique,2007,male,75+ years,5.0,9992.0
Martinique,2008,female,15-24 years,0.0,27141.0
Martinique,2008,female,25-34 years,1.0,22818.0
Martinique,2008,female,35-54 years,1.0,67621.0
Martinique,2008,female,5-14 years,0.0,26949.0
Martinique,2008,female,55-74 years,4.0,40118.0
Martinique,2008,female,75+ years,0.0,16255.0
Martinique,2008,male,15-24 years,7.0,26275.0
Martinique,2008,male,25-34 years,8.0,17883.0
Martinique,2008,male,35-54 years,15.0,55091.0
Martinique,2008,male,5-14 years,0.0,27903.0
Martinique,2008,male,55-74 years,12.0,34201.0
Martinique,2008,male,75+ years,2.0,10345.0
Martinique,2009,female,15-24 years,0.0,26791.0
Martinique,2009,female,25-34 years,1.0,22087.0
Martinique,2009,female,35-54 years,3.0,67738.0
Martinique,2009,female,5-14 years,1.0,26606.0
Martinique,2009,female,55-74 years,2.0,41128.0
Martinique,2009,female,75+ years,0.0,16616.0
Martinique,2009,male,15-24 years,1.0,25787.0
Martinique,2009,male,25-34 years,6.0,17310.0
Martinique,2009,male,35-54 years,9.0,54551.0
Martinique,2009,male,5-14 years,0.0,27417.0
Martinique,2009,male,55-74 years,2.0,35187.0
Martinique,2009,male,75+ years,1.0,10681.0
Martinique,2010,female,15-24 years,0.0,26256.0
Martinique,2010,female,25-34 years,0.0,21561.0
Martinique,2010,female,35-54 years,3.0,67581.0
Martinique,2010,female,5-14 years,0.0,26405.0
Martinique,2010,female,55-74 years,1.0,42150.0
Martinique,2010,female,75+ years,1.0,16997.0
Martinique,2010,male,15-24 years,4.0,25321.0
Martinique,2010,male,25-34 years,3.0,16801.0
Martinique,2010,male,35-54 years,9.0,53704.0
Martinique,2010,male,5-14 years,0.0,27026.0
Martinique,2010,male,55-74 years,5.0,36243.0
Martinique,2010,male,75+ years,0.0,11034.0
Martinique,2011,female,15-24 years,0.0,23951.0
Martinique,2011,female,25-34 years,1.0,21418.0
Martinique,2011,female,35-54 years,2.0,65845.0
Martinique,2011,female,5-14 years,1.0,25937.0
Martinique,2011,female,55-74 years,1.0,44092.0
Martinique,2011,female,75+ years,0.0,18238.0
Martinique,2011,male,15-24 years,2.0,24073.0
Martinique,2011,male,25-34 years,3.0,16234.0
Martinique,2011,male,35-54 years,8.0,52589.0
Martinique,2011,male,5-14 years,1.0,26425.0
Martinique,2011,male,55-74 years,13.0,37076.0
Martinique,2011,male,75+ years,5.0,11909.0
Martinique,2013,female,15-24 years,0.0,23130.0
Martinique,2013,female,25-34 years,1.0,22462.0
Martinique,2013,female,35-54 years,2.0,65762.0
Martinique,2013,female,5-14 years,0.0,25504.0
Martinique,2013,female,55-74 years,5.0,45321.0
Martinique,2013,female,75+ years,1.0,18425.0
Martinique,2013,male,15-24 years,4.0,22324.0
Martinique,2013,male,25-34 years,2.0,17203.0
Martinique,2013,male,35-54 years,3.0,50097.0
Martinique,2013,male,5-14 years,1.0,25802.0
Martinique,2013,male,55-74 years,7.0,39317.0
Martinique,2013,male,75+ years,1.0,12496.0
Martinique,2014,female,15-24 years,0.0,21797.0
Martinique,2014,female,25-34 years,1.0,22926.0
Martinique,2014,female,35-54 years,3.0,64848.0
Martinique,2014,female,5-14 years,0.0,25371.0
Martinique,2014,female,55-74 years,2.0,46600.0
Martinique,2014,female,75+ years,1.0,18841.0
Martinique,2014,male,15-24 years,1.0,21384.0
Martinique,2014,male,25-34 years,4.0,17262.0
Martinique,2014,male,35-54 years,7.0,48553.0
Martinique,2014,male,5-14 years,0.0,25660.0
Martinique,2014,male,55-74 years,6.0,40655.0
Martinique,2014,male,75+ years,7.0,12927.0
Mauritius,1979,female,15-24 years,,105300.0
Mauritius,1979,female,25-34 years,,74300.0
Mauritius,1979,female,35-54 years,,78900.0
Mauritius,1979,female,5-14 years,,102600.0
Mauritius,1979,female,55-74 years,,40700.0
Mauritius,1979,female,75+ years,,6900.0
Mauritius,1979,male,15-24 years,,104500.0
Mauritius,1979,male,25-34 years,,69800.0
Mauritius,1979,male,35-54 years,,76100.0
Mauritius,1979,male,5-14 years,,103100.0
Mauritius,1979,male,55-74 years,,37100.0
Mauritius,1979,male,75+ years,,3400.0
Mauritius,1980,female,15-24 years,,107900.0
Mauritius,1980,female,25-34 years,,76900.0
Mauritius,1980,female,35-54 years,,80800.0
Mauritius,1980,female,5-14 years,,100900.0
Mauritius,1980,female,55-74 years,,42700.0
Mauritius,1980,female,75+ years,,7400.0
Mauritius,1980,male,15-24 years,,106500.0
Mauritius,1980,male,25-34 years,,72500.0
Mauritius,1980,male,35-54 years,,76000.0
Mauritius,1980,male,5-14 years,,101000.0
Mauritius,1980,male,55-74 years,,38400.0
Mauritius,1980,male,75+ years,,3600.0
Mauritius,1981,female,15-24 years,5.0,109900.0
Mauritius,1981,female,25-34 years,2.0,80500.0
Mauritius,1981,female,35-54 years,0.0,82600.0
Mauritius,1981,female,5-14 years,3.0,98700.0
Mauritius,1981,female,55-74 years,0.0,44400.0
Mauritius,1981,female,75+ years,0.0,7400.0
Mauritius,1981,male,15-24 years,1.0,108500.0
Mauritius,1981,male,25-34 years,4.0,75500.0
Mauritius,1981,male,35-54 years,4.0,74300.0
Mauritius,1981,male,5-14 years,0.0,98700.0
Mauritius,1981,male,55-74 years,0.0,41000.0
Mauritius,1981,male,75+ years,0.0,3500.0
Mauritius,1982,female,15-24 years,1.0,109400.0
Mauritius,1982,female,25-34 years,0.0,83400.0
Mauritius,1982,female,35-54 years,1.0,83400.0
Mauritius,1982,female,5-14 years,0.0,97800.0
Mauritius,1982,female,55-74 years,1.0,46000.0
Mauritius,1982,female,75+ years,0.0,7700.0
Mauritius,1982,male,15-24 years,2.0,107600.0
Mauritius,1982,male,25-34 years,2.0,78800.0
Mauritius,1982,male,35-54 years,5.0,75900.0
Mauritius,1982,male,5-14 years,0.0,98800.0
Mauritius,1982,male,55-74 years,0.0,42400.0
Mauritius,1982,male,75+ years,1.0,3400.0
Mauritius,1983,female,15-24 years,4.0,108600.0
Mauritius,1983,female,25-34 years,2.0,83400.0
Mauritius,1983,female,35-54 years,1.0,83900.0
Mauritius,1983,female,5-14 years,2.0,98500.0
