country,year,sex,age,suicides_no,population
Estonia,1992,female,5-14 years,3.0,110885.0
Estonia,1992,female,55-74 years,38.0,174686.0
Estonia,1992,female,75+ years,22.0,54990.0
Estonia,1992,male,15-24 years,38.0,107308.0
Estonia,1992,male,25-34 years,53.0,110029.0
Estonia,1992,male,35-54 years,164.0,193038.0
Estonia,1992,male,5-14 years,6.0,115149.0
Estonia,1992,male,55-74 years,94.0,114501.0
Estonia,1992,male,75+ years,19.0,19486.0
Estonia,1993,female,15-24 years,11.0,101687.0
Estonia,1993,female,25-34 years,10.0,104977.0
Estonia,1993,female,35-54 years,45.0,206491.0
Estonia,1993,female,5-14 years,1.0,108628.0
Estonia,1993,female,55-74 years,38.0,176666.0
Estonia,1993,female,75+ years,17.0,53145.0
Estonia,1993,male,15-24 years,33.0,103920.0
Estonia,1993,male,25-34 years,75.0,103964.0
Estonia,1993,male,35-54 years,215.0,188220.0
Estonia,1993,male,5-14 years,7.0,113006.0
Estonia,1993,male,55-74 years,101.0,116217.0
Estonia,1993,male,75+ years,21.0,18691.0
Estonia,1994,female,15-24 years,10.0,99418.0
Estonia,1994,female,25-34 years,11.0,101305.0
Estonia,1994,female,35-54 years,35.0,202883.0
Estonia,1994,female,5-14 years,3.0,107373.0
Estonia,1994,female,55-74 years,41.0,177949.0
Estonia,1994,female,75+ years,18.0,51891.0
Estonia,1994,male,15-24 years,42.0,102104.0
Estonia,1994,male,25-34 years,71.0,99295.0
Estonia,1994,male,35-54 years,224.0,184129.0
Estonia,1994,male,5-14 years,2.0,111954.0
Estonia,1994,male,55-74 years,137.0,117318.0
Estonia,1994,male,75+ years,20.0,18176.0
Estonia,1995,female,15-24 years,7.0,97494.0
Estonia,1995,female,25-34 years,9.0,98531.0
Estonia,1995,female,35-54 years,41.0,200427.0
Estonia,1995,female,5-14 years,0.0,106214.0
Estonia,1995,female,55-74 years,53.0,178879.0
Estonia,1995,female,75+ years,18.0,50860.0
Estonia,1995,male,15-24 years,29.0,100625.0
Estonia,1995,male,25-34 years,66.0,95952.0
Estonia,1995,male,35-54 years,227.0,180939.0
Estonia,1995,male,5-14 years,5.0,111035.0
Estonia,1995,male,55-74 years,119.0,117994.0
Estonia,1995,male,75+ years,20.0,17701.0
Estonia,1996,female,15-24 years,8.0,96173.0
Estonia,1996,female,25-34 years,2.0,96311.0
Estonia,1996,female,35-54 years,40.0,198315.0
Estonia,1996,female,5-14 years,0.0,104236.0
Estonia,1996,female,55-74 years,37.0,179534.0
Estonia,1996,female,75+ years,25.0,50849.0
Estonia,1996,male,15-24 years,37.0,99540.0
Estonia,1996,male,25-34 years,53.0,93866.0
Estonia,1996,male,35-54 years,217.0,178056.0
Estonia,1996,male,5-14 years,4.0,109002.0
Estonia,1996,male,55-74 years,100.0,118715.0
Estonia,1996,male,75+ years,22.0,17605.0
Estonia,1997,female,15-24 years,6.0,95553.0
Estonia,1997,female,25-34 years,7.0,94741.0
Estonia,1997,female,35-54 years,29.0,196914.0
Estonia,1997,female,5-14 years,0.0,101713.0
Estonia,1997,female,55-74 years,34.0,179234.0
Estonia,1997,female,75+ years,15.0,51893.0
Estonia,1997,male,15-24 years,36.0,98971.0
Estonia,1997,male,25-34 years,60.0,92544.0
Estonia,1997,male,35-54 years,193.0,176261.0
Estonia,1997,male,5-14 years,5.0,106361.0
Estonia,1997,male,55-74 years,117.0,119232.0
Estonia,1997,male,75+ years,20.0,17817.0
Estonia,1998,female,15-24 years,5.0,95878.0
Estonia,1998,female,25-34 years,4.0,93664.0
Estonia,1998,female,35-54 years,32.0,197231.0
Estonia,1998,female,5-14 years,1.0,98422.0
Estonia,1998,female,55-74 years,25.0,176820.0
Estonia,1998,female,75+ years,14.0,53166.0
Estonia,1998,male,15-24 years,36.0,99239.0
Estonia,1998,male,25-34 years,55.0,91671.0
Estonia,1998,male,35-54 years,166.0,176185.0
Estonia,1998,male,5-14 years,5.0,103157.0
Estonia,1998,male,55-74 years,123.0,118242.0
Estonia,1998,male,75+ years,11.0,18044.0
Estonia,1999,female,15-24 years,7.0,96708.0
Estonia,1999,female,25-34 years,3.0,92980.0
Estonia,1999,female,35-54 years,35.0,198278.0
Estonia,1999,female,5-14 years,0.0,94255.0
Estonia,1999,female,55-74 years,26.0,173742.0
Estonia,1999,female,75+ years,22.0,54852.0
Estonia,1999,male,15-24 years,47.0,100216.0
Estonia,1999,male,25-34 years,54.0,91164.0
Estonia,1999,male,35-54 years,148.0,176841.0
Estonia,1999,male,5-14 years,2.0,99045.0
Estonia,1999,male,55-74 years,101.0,116703.0
Estonia,1999,male,75+ years,23.0,18414.0
Estonia,2000,female,15-24 years,6.0,97165.0
Estonia,2000,female,25-34 years,11.0,95540.0
Estonia,2000,female,35-54 years,22.0,202765.0
Estonia,2000,female,5-14 years,1.0,88530.0
Estonia,2000,female,55-74 years,38.0,173775.0
Estonia,2000,female,75+ years,10.0,57680.0
Estonia,2000,male,15-24 years,30.0,103020.0
Estonia,2000,male,25-34 years,38.0,97425.0
Estonia,2000,male,35-54 years,136.0,185960.0
Estonia,2000,male,5-14 years,0.0,94965.0
Estonia,2000,male,55-74 years,66.0,118085.0
Estonia,2000,male,75+ years,19.0,19265.0
Estonia,2001,female,15-24 years,6.0,97020.0
Estonia,2001,female,25-34 years,8.0,95505.0
Estonia,2001,female,35-54 years,24.0,202560.0
Estonia,2001,female,5-14 years,0.0,84860.0
Estonia,2001,female,55-74 years,22.0,171675.0
Estonia,2001,female,75+ years,26.0,59580.0
Estonia,2001,male,15-24 years,36.0,102895.0
Estonia,2001,male,25-34 years,44.0,97810.0
Estonia,2001,male,35-54 years,135.0,185880.0
Estonia,2001,male,5-14 years,4.0,90730.0
Estonia,2001,male,55-74 years,84.0,117120.0
Estonia,2001,male,75+ years,12.0,19975.0
Estonia,2002,female,15-24 years,4.0,97020.0
Estonia,2002,female,25-34 years,6.0,95715.0
Estonia,2002,female,35-54 years,28.0,201060.0
Estonia,2002,female,5-14 years,1.0,80820.0
Estonia,2002,female,55-74 years,19.0,170805.0
Estonia,2002,female,75+ years,14.0,61415.0
Estonia,2002,male,15-24 years,34.0,102950.0
Estonia,2002,male,25-34 years,53.0,98385.0
Estonia,2002,male,35-54 years,117.0,184685.0
Estonia,2002,male,5-14 years,4.0,86140.0
Estonia,2002,male,55-74 years,74.0,116560.0
Estonia,2002,male,75+ years,17.0,21135.0
Estonia,2003,female,15-24 years,6.0,97400.0
Estonia,2003,female,25-34 years,5.0,95605.0
Estonia,2003,female,35-54 years,21.0,199315.0
Estonia,2003,female,5-14 years,1.0,76235.0
Estonia,2003,female,55-74 years,17.0,170190.0
Estonia,2003,female,75+ years,16.0,63315.0
Estonia,2003,male,15-24 years,31.0,103335.0
Estonia,2003,male,25-34 years,38.0,98640.0
Estonia,2003,male,35-54 years,116.0,183410.0
Estonia,2003,male,5-14 years,3.0,81105.0
Estonia,2003,male,55-74 years,69.0,116230.0
Estonia,2003,male,75+ years,19.0,22380.0
Estonia,2004,female,15-24 years,6.0,97765.0
Estonia,2004,female,25-34 years,7.0,94990.0
Estonia,2004,female,35-54 years,12.0,197475.0
Estonia,2004,female,5-14 years,1.0,71710.0
Estonia,2004,female,55-74 years,22.0,170025.0
Estonia,2004,female,75+ years,11.0,65370.0
Estonia,2004,male,15-24 years,31.0,103745.0
Estonia,2004,male,25-34 years,43.0,98265.0
Estonia,2004,male,35-54 years,104.0,182275.0
Estonia,2004,male,5-14 years,0.0,76105.0
Estonia,2004,male,55-74 years,73.0,116415.0
Estonia,2004,male,75+ years,13.0,23510.0
Estonia,2005,female,15-24 years,5.0,97515.0
Estonia,2005,female,25-34 years,3.0,93980.0
Estonia,2005,female,35-54 years,12.0,195835.0
Estonia,2005,female,5-14 years,0.0,67840.0
Estonia,2005,female,55-74 years,18.0,170115.0
Estonia,2005,female,75+ years,15.0,67375.0
Estonia,2005,male,15-24 years,27.0,103575.0
Estonia,2005,male,25-34 years,32.0,97650.0
Estonia,2005,male,35-54 years,97.0,181315.0
Estonia,2005,male,5-14 years,1.0,71890.0
Estonia,2005,male,55-74 years,50.0,116665.0
Estonia,2005,male,75+ years,13.0,24740.0
Estonia,2006,female,15-24 years,5.0,96385.0
Estonia,2006,female,25-34 years,4.0,92765.0
Estonia,2006,female,35-54 years,12.0,194260.0
Estonia,2006,female,5-14 years,0.0,64825.0
Estonia,2006,female,55-74 years,17.0,170020.0
Estonia,2006,female,75+ years,18.0,69410.0
Estonia,2006,male,15-24 years,26.0,102295.0
Estonia,2006,male,25-34 years,21.0,96850.0
Estonia,2006,male,35-54 years,73.0,180705.0
Estonia,2006,male,5-14 years,1.0,68740.0
Estonia,2006,male,55-74 years,56.0,116790.0
Estonia,2006,male,75+ years,14.0,25870.0
Estonia,2007,female,15-24 years,3.0,94785.0
Estonia,2007,female,25-34 years,2.0,91870.0
Estonia,2007,female,35-54 years,11.0,192585.0
Estonia,2007,female,5-14 years,0.0,62580.0
Estonia,2007,female,55-74 years,17.0,170045.0
Estonia,2007,female,75+ years,13.0,71525.0
Estonia,2007,male,15-24 years,21.0,100450.0
Estonia,2007,male,25-34 years,39.0,96140.0
Estonia,2007,male,35-54 years,66.0,180160.0
Estonia,2007,male,5-14 years,0.0,66290.0
Estonia,2007,male,55-74 years,58.0,117125.0
Estonia,2007,male,75+ years,21.0,26860.0
Estonia,2008,female,15-24 years,5.0,92410.0
Estonia,2008,female,25-34 years,4.0,91600.0
Estonia,2008,female,35-54 years,16.0,191130.0
Estonia,2008,female,5-14 years,1.0,61285.0
Estonia,2008,female,55-74 years,15.0,170375.0
Estonia,2008,female,75+ years,12.0,73185.0
Estonia,2008,male,15-24 years,29.0,98030.0
Estonia,2008,male,25-34 years,23.0,95990.0
Estonia,2008,male,35-54 years,71.0,179930.0
Estonia,2008,male,5-14 years,1.0,64680.0
Estonia,2008,male,55-74 years,47.0,117750.0
Estonia,2008,male,75+ years,18.0,27640.0
Estonia,2009,female,15-24 years,2.0,89195.0
Estonia,2009,female,25-34 years,3.0,91560.0
Estonia,2009,female,35-54 years,14.0,189570.0
Estonia,2009,female,5-14 years,0.0,60910.0
Estonia,2009,female,55-74 years,14.0,171340.0
Estonia,2009,female,75+ years,16.0,74300.0
Estonia,2009,male,15-24 years,23.0,94705.0
Estonia,2009,male,25-34 years,30.0,96260.0
Estonia,2009,male,35-54 years,88.0,179820.0
Estonia,2009,male,5-14 years,0.0,64240.0
Estonia,2009,male,55-74 years,66.0,118960.0
Estonia,2009,male,75+ years,13.0,28150.0
Estonia,2010,female,15-24 years,2.0,85755.0
Estonia,2010,female,25-34 years,5.0,91330.0
Estonia,2010,female,35-54 years,9.0,187560.0
Estonia,2010,female,5-14 years,0.0,61030.0
Estonia,2010,female,55-74 years,14.0,172395.0
Estonia,2010,female,75+ years,12.0,75665.0
Estonia,2010,male,15-24 years,20.0,91065.0
Estonia,2010,male,25-34 years,28.0,96230.0
Estonia,2010,male,35-54 years,61.0,179395.0
Estonia,2010,male,5-14 years,0.0,64580.0
Estonia,2010,male,55-74 years,54.0,120465.0
Estonia,2010,male,75+ years,18.0,28755.0
Estonia,2011,female,15-24 years,3.0,82075.0
Estonia,2011,female,25-34 years,1.0,90940.0
Estonia,2011,female,35-54 years,15.0,185535.0
Estonia,2011,female,5-14 years,0.0,61510.0
Estonia,2011,female,55-74 years,9.0,172988.0
Estonia,2011,female,75+ years,12.0,77543.0
Estonia,2011,male,15-24 years,19.0,87167.0
Estonia,2011,male,25-34 years,23.0,95987.0
Estonia,2011,male,35-54 years,58.0,178933.0
Estonia,2011,male,5-14 years,0.0,65329.0
Estonia,2011,male,55-74 years,57.0,121737.0
Estonia,2011,male,75+ years,21.0,29683.0
Estonia,2012,female,15-24 years,2.0,78364.0
Estonia,2012,female,25-34 years,3.0,91727.0
Estonia,2012,female,35-54 years,7.0,184354.0
Estonia,2012,female,5-14 years,0.0,63330.0
Estonia,2012,female,55-74 years,17.0,172977.0
Estonia,2012,female,75+ years,18.0,80117.0
Estonia,2012,male,15-24 years,14.0,83194.0
Estonia,2012,male,25-34 years,30.0,96938.0
Estonia,2012,male,35-54 years,65.0,179456.0
Estonia,2012,male,5-14 years,2.0,67323.0
Estonia,2012,male,55-74 years,59.0,122960.0
Estonia,2012,male,75+ years,20.0,30891.0
Estonia,2013,female,15-24 years,2.0,73430.0
Estonia,2013,female,25-34 years,2.0,91438.0
Estonia,2013,female,35-54 years,13.0,181855.0
Estonia,2013,female,5-14 years,0.0,64312.0
Estonia,2013,female,55-74 years,12.0,172334.0
Estonia,2013,female,75+ years,18.0,82614.0
Estonia,2013,male,15-24 years,15.0,78163.0
Estonia,2013,male,25-34 years,22.0,96869.0
Estonia,2013,male,35-54 years,52.0,178072.0
Estonia,2013,male,5-14 years,1.0,68210.0
Estonia,2013,male,55-74 years,58.0,123698.0
Estonia,2013,male,75+ years,23.0,32101.0
Estonia,2014,female,15-24 years,1.0,69127.0
Estonia,2014,female,25-34 years,8.0,92159.0
Estonia,2014,female,35-54 years,16.0,180093.0
Estonia,2014,female,5-14 years,0.0,66119.0
Estonia,2014,female,55-74 years,10.0,172116.0
Estonia,2014,female,75+ years,13.0,84886.0
Estonia,2014,male,15-24 years,19.0,73521.0
Estonia,2014,male,25-34 years,39.0,97957.0
Estonia,2014,male,35-54 years,57.0,177676.0
Estonia,2014,male,5-14 years,2.0,69999.0
Estonia,2014,male,55-74 years,50.0,124940.0
Estonia,2014,male,75+ years,26.0,33259.0
Estonia,2015,female,15-24 years,1.0,66216.0
Estonia,2015,female,25-34 years,2.0,92783.0
Estonia,2015,female,35-54 years,11.0,178380.0
Estonia,2015,female,5-14 years,1.0,67802.0
Estonia,2015,female,55-74 years,12.0,172429.0
Estonia,2015,female,75+ years,9.0,86804.0
Estonia,2015,male,15-24 years,21.0,70165.0
Estonia,2015,male,25-34 years,25.0,99448.0
Estonia,2015,male,35-54 years,48.0,177053.0
Estonia,2015,male,5-14 years,1.0,71561.0
Estonia,2015,male,55-74 years,44.0,126556.0
Estonia,2015,male,75+ years,20.0,34253.0
Falkland Islands (Malvinas),1979,female,15-24 years,0.0,
Falkland Islands (Malvinas),1979,female,25-34 years,0.0,
Falkland Islands (Malvinas),1979,female,35-54 years,0.0,
Falkland Islands (Malvinas),1979,female,5-14 years,0.0,
Falkland Islands (Malvinas),1979,female,55-74 years,0.0,
Falkland Islands (Malvinas),1979,female,75+ years,0.0,
Falkland Islands (Malvinas),1979,male,15-24 years,0.0,
Falkland Islands (Malvinas),1979,male,25-34 years,0.0,
Falkland Islands (Malvinas),1979,male,35-54 years,0.0,
Falkland Islands (Malvinas),1979,male,5-14 years,0.0,
Falkland Islands (Malvinas),1979,male,55-74 years,0.0,
Falkland Islands (Malvinas),1979,male,75+ years,0.0,
Falkland Islands (Malvinas),1980,female,15-24 years,0.0,
Falkland Islands (Malvinas),1980,female,25-34 years,0.0,
Falkland Islands (Malvinas),1980,female,35-54 years,0.0,
Falkland Islands (Malvinas),1980,female,5-14 years,0.0,
Falkland Islands (Malvinas),1980,female,55-74 years,0.0,
Falkland Islands (Malvinas),1980,female,75+ years,0.0,
Falkland Islands (Malvinas),1980,male,15-24 years,0.0,
Falkland Islands (Malvinas),1980,male,25-34 years,0.0,
Falkland Islands (Malvinas),1980,male,35-54 years,0.0,
Falkland Islands (Malvinas),1980,male,5-14 years,0.0,
Falkland Islands (Malvinas),1980,male,55-74 years,0.0,
Falkland Islands (Malvinas),1980,male,75+ years,0.0,
Falkland Islands (Malvinas),1981,female,15-24 years,0.0,
Falkland Islands (Malvinas),1981,female,25-34 years,0.0,
Falkland Islands (Malvinas),1981,female,35-54 years,0.0,
Falkland Islands (Malvinas),1981,female,5-14 years,0.0,
Falkland Islands (Malvinas),1981,female,55-74 years,0.0,
Falkland Islands (Malvinas),1981,female,75+ years,0.0,
Falkland Islands (Malvinas),1981,male,15-24 years,0.0,
Falkland Islands (Malvinas),1981,male,25-34 years,0.0,
Falkland Islands (Malvinas),1981,male,35-54 years,0.0,
Falkland Islands (Malvinas),1981,male,5-14 years,0.0,
Falkland Islands (Malvinas),1981,male,55-74 years,0.0,
Falkland Islands (Malvinas),1981,male,75+ years,0.0,
Falkland Islands (Malvinas),1982,female,15-24 years,0.0,
Falkland Islands (Malvinas),1982,female,25-34 years,0.0,
Falkland Islands (Malvinas),1982,female,35-54 years,0.0,
Falkland Islands (Malvinas),1982,female,5-14 years,0.0,
Falkland Islands (Malvinas),1982,female,55-74 years,0.0,
Falkland Islands (Malvinas),1982,female,75+ years,0.0,
Falkland Islands (Malvinas),1982,male,15-24 years,0.0,
Falkland Islands (Malvinas),1982,male,25-34 years,0.0,
Falkland Islands (Malvinas),1982,male,35-54 years,0.0,
Falkland Islands (Malvinas),1982,male,5-14 years,0.0,
Falkland Islands (Malvinas),1982,male,55-74 years,0.0,
Falkland Islands (Malvinas),1982,male,75+ years,0.0,
Falkland Islands (Malvinas),1983,female,15-24 years,0.0,
Falkland Islands (Malvinas),1983,female,25-34 years,0.0,
Falkland Islands (Malvinas),1983,female,35-54 years,0.0,
Falkland Islands (Malvinas),1983,female,5-14 years,0.0,
Falkland Islands (Malvinas),1983,female,55-74 years,0.0,
Falkland Islands (Malvinas),1983,female,75+ years,0.0,
Falkland Islands (Malvinas),1983,male,15-24 years,1.0,
Falkland Islands (Malvinas),1983,male,25-34 years,0.0,
Falkland Islands (Malvinas),1983,male,35-54 years,0.0,
Falkland Islands (Malvinas),1983,male,5-14 years,0.0,
Falkland Islands (Malvinas),1983,male,55-74 years,0.0,
Falkland Islands (Malvinas),1983,male,75+ years,0.0,
Fiji,2001,female,15-24 years,5.0,80653.0
Fiji,2001,female,25-34 years,2.0,58030.0
Fiji,2001,female,35-54 years,0.0,89055.0
Fiji,2001,female,5-14 years,0.0,88212.0
Fiji,2001,female,55-74 years,1.0,34038.0
Fiji,2001,female,75+ years,0.0,4489.0
Fiji,2001,male,15-24 years,8.0,85026.0
Fiji,2001,male,25-34 years,5.0,60698.0
Fiji,2001,male,35-54 years,10.0,90519.0
Fiji,2001,male,5-14 years,1.0,93629.0
Fiji,2001,male,55-74 years,4.0,31764.0
Fiji,2001,male,75+ years,0.0,3346.0
Fiji,2002,female,15-24 years,6.0,79795.0
Fiji,2002,female,25-34 years,5.0,58817.0
Fiji,2002,female,35-54 years,3.0,91724.0
Fiji,2002,female,5-14 years,1.0,85867.0
Fiji,2002,female,55-74 years,0.0,35203.0
Fiji,2002,female,75+ years,1.0,4593.0
Fiji,2002,male,15-24 years,9.0,84154.0
Fiji,2002,male,25-34 years,4.0,61525.0
Fiji,2002,male,35-54 years,5.0,93636.0
Fiji,2002,male,5-14 years,2.0,91230.0
Fiji,2002,male,55-74 years,5.0,33136.0
Fiji,2002,male,75+ years,1.0,3507.0
Fiji,2003,female,15-24 years,1.0,78498.0
Fiji,2003,female,25-34 years,2.0,59592.0
Fiji,2003,female,35-54 years,1.0,94332.0
Fiji,2003,female,5-14 years,0.0,83271.0
Fiji,2003,female,55-74 years,0.0,36443.0
Fiji,2003,female,75+ years,0.0,4675.0
Fiji,2003,male,15-24 years,3.0,82852.0
Fiji,2003,male,25-34 years,0.0,62295.0
Fiji,2003,male,35-54 years,1.0,96710.0
Fiji,2003,male,5-14 years,0.0,88650.0
Fiji,2003,male,55-74 years,2.0,34619.0
Fiji,2003,male,75+ years,0.0,3654.0
Fiji,2004,female,15-24 years,4.0,77085.0
Fiji,2004,female,25-34 years,1.0,60430.0
Fiji,2004,female,35-54 years,1.0,97123.0
Fiji,2004,female,5-14 years,1.0,80606.0
Fiji,2004,female,55-74 years,1.0,37837.0
Fiji,2004,female,75+ years,0.0,4752.0
Fiji,2004,male,15-24 years,3.0,81425.0
Fiji,2004,male,25-34 years,4.0,63091.0
Fiji,2004,male,35-54 years,2.0,99930.0
Fiji,2004,male,5-14 years,0.0,86049.0
Fiji,2004,male,55-74 years,5.0,36303.0
Fiji,2004,male,75+ years,2.0,3777.0
Fiji,2005,female,15-24 years,2.0,75687.0
Fiji,2005,female,25-34 years,3.0,61361.0
Fiji,2005,female,35-54 years,1.0,100199.0
Fiji,2005,female,5-14 years,0.0,78078.0
Fiji,2005,female,55-74 years,0.0,39444.0
Fiji,2005,female,75+ years,0.0,4819.0
Fiji,2005,male,15-24 years,2.0,79981.0
Fiji,2005,male,25-34 years,3.0,63965.0
Fiji,2005,male,35-54 years,9.0,103347.0
Fiji,2005,male,5-14 years,0.0,83601.0
Fiji,2005,male,55-74 years,1.0,38247.0
Fiji,2005,male,75+ years,1.0,3878.0
Fiji,2006,female,15-24 years,5.0,75457.0
Fiji,2006,female,25-34 years,0.0,62701.0
Fiji,2006,female,35-54 years,1.0,100106.0
Fiji,2006,female,5-14 years,2.0,78008.0
Fiji,2006,female,55-74 years,1.0,40531.0
Fiji,2006,female,75+ years,0.0,5052.0
Fiji,2006,male,15-24 years,4.0,79914.0
Fiji,2006,male,25-34 years,4.0,65615.0
Fiji,2006,male,35-54 years,6.0,103418.0
Fiji,2006,male,5-14 years,1.0,83550.0
Fiji,2006,male,55-74 years,0.0,39336.0
Fiji,2006,male,75+ years,0.0,4071.0
Fiji,2007,female,15-24 years,1.0,75514.0
Fiji,2007,female,25-34 years,2.0,64428.0
Fiji,2007,female,35-54 years,0.0,100300.0
Fiji,2007,female,5-14 years,0.0,77970.0
Fiji,2007,female,55-74 years,0.0,41745.0
Fiji,2007,female,75+ years,0.0,5299.0
Fiji,2007,male,15-24 years,3.0,80074.0
Fiji,2007,male,25-34 years,2.0,67634.0
Fiji,2007,male,35-54 years,2.0,103785.0
Fiji,2007,male,5-14 years,0.0,83503.0
Fiji,2007,male,55-74 years,3.0,40558.0
Fiji,2007,male,75+ years,0.0,4245.0
Fiji,2008,female,15-24 years,3.0,75830.0
Fiji,2008,female,25-34 years,2.0,66331.0
Fiji,2008,female,35-54 years,5.0,100705.0
Fiji,2008,female,5-14 years,1.0,77855.0
Fiji,2008,female,55-74 years,1.0,43110.0
Fiji,2008,female,75+ years,0.0,5555.0
Fiji,2008,male,15-24 years,3.0,80437.0
Fiji,2008,male,25-34 years,9.0,69781.0
Fiji,2008,male,35-54 years,11.0,104375.0
Fiji,2008,male,5-14 years,0.0,83368.0
Fiji,2008,male,55-74 years,2.0,41913.0
Fiji,2008,male,75+ years,0.0,4398.0
Fiji,2009,female,15-24 years,2.0,76305.0
Fiji,2009,female,25-34 years,3.0,68110.0
Fiji,2009,female,35-54 years,0.0,101209.0
Fiji,2009,female,5-14 years,0.0,77600.0
Fiji,2009,female,55-74 years,1.0,44642.0
Fiji,2009,female,75+ years,1.0,5809.0
Fiji,2009,male,15-24 years,3.0,80908.0
Fiji,2009,male,25-34 years,5.0,71729.0
Fiji,2009,male,35-54 years,8.0,105083.0
Fiji,2009,male,5-14 years,0.0,83083.0
Fiji,2009,male,55-74 years,3.0,43403.0
Fiji,2009,male,75+ years,0.0,4522.0
Fiji,2011,female,15-24 years,3.0,76080.0
Fiji,2011,female,25-34 years,1.0,70077.0
Fiji,2011,female,35-54 years,2.0,102547.0
Fiji,2011,female,5-14 years,0.0,77394.0
Fiji,2011,female,55-74 years,2.0,48171.0
Fiji,2011,female,75+ years,0.0,6455.0
Fiji,2011,male,15-24 years,4.0,80648.0
Fiji,2011,male,25-34 years,10.0,73871.0
Fiji,2011,male,35-54 years,10.0,106561.0
Fiji,2011,male,5-14 years,0.0,82994.0
Fiji,2011,male,55-74 years,3.0,46624.0
Fiji,2011,male,75+ years,3.0,4903.0
Fiji,2012,female,15-24 years,4.0,75501.0
Fiji,2012,female,25-34 years,2.0,70215.0
Fiji,2012,female,35-54 years,1.0,103358.0
Fiji,2012,female,5-14 years,0.0,78081.0
Fiji,2012,female,55-74 years,2.0,50218.0
Fiji,2012,female,75+ years,1.0,6862.0
Fiji,2012,male,15-24 years,7.0,80061.0
Fiji,2012,male,25-34 years,5.0,74059.0
Fiji,2012,male,35-54 years,6.0,107270.0
Fiji,2012,male,5-14 years,0.0,83764.0
Fiji,2012,male,55-74 years,2.0,48382.0
Fiji,2012,male,75+ years,2.0,5168.0
Finland,1979,female,15-24 years,,378700.0
Finland,1979,female,25-34 years,,409000.0
Finland,1979,female,35-54 years,,571500.0
Finland,1979,female,5-14 years,,324200.0
Finland,1979,female,55-74 years,,494100.0
Finland,1979,female,75+ years,,126900.0
Finland,1979,male,15-24 years,,396300.0
Finland,1979,male,25-34 years,,434300.0
Finland,1979,male,35-54 years,,568800.0
Finland,1979,male,5-14 years,,338400.0
Finland,1979,male,55-74 years,,344700.0
Finland,1979,male,75+ years,,57500.0
Finland,1980,female,15-24 years,,374200.0
Finland,1980,female,25-34 years,,411900.0
Finland,1980,female,35-54 years,,576700.0
Finland,1980,female,5-14 years,,318100.0
Finland,1980,female,55-74 years,,497800.0
Finland,1980,female,75+ years,,133400.0
Finland,1980,male,15-24 years,,391700.0
Finland,1980,male,25-34 years,,436500.0
Finland,1980,male,35-54 years,,577900.0
Finland,1980,male,5-14 years,,332200.0
Finland,1980,male,55-74 years,,348700.0
Finland,1980,male,75+ years,,59900.0
Finland,1981,female,15-24 years,,370500.0
Finland,1981,female,25-34 years,,409400.0
Finland,1981,female,35-54 years,,588300.0
Finland,1981,female,5-14 years,,313900.0
Finland,1981,female,55-74 years,,500900.0
Finland,1981,female,75+ years,,140000.0
Finland,1981,male,15-24 years,,387600.0
Finland,1981,male,25-34 years,,433500.0
Finland,1981,male,35-54 years,,592800.0
Finland,1981,male,5-14 years,,328400.0
Finland,1981,male,55-74 years,,353500.0
Finland,1981,male,75+ years,,62500.0
Finland,1982,female,15-24 years,,368000.0
Finland,1982,female,25-34 years,,404400.0
Finland,1982,female,35-54 years,,603000.0
Finland,1982,female,5-14 years,,310500.0
Finland,1982,female,55-74 years,,502500.0
Finland,1982,female,75+ years,,147600.0
Finland,1982,male,15-24 years,,384800.0
Finland,1982,male,25-34 years,,428000.0
Finland,1982,male,35-54 years,,610600.0
Finland,1982,male,5-14 years,,325000.0
Finland,1982,male,55-74 years,,358000.0
Finland,1982,male,75+ years,,65600.0
Finland,1983,female,15-24 years,,366300.0
Finland,1983,female,25-34 years,,397700.0
Finland,1983,female,35-54 years,,618100.0
Finland,1983,female,5-14 years,,307500.0
Finland,1983,female,55-74 years,,504000.0
Finland,1983,female,75+ years,,155200.0
Finland,1983,male,15-24 years,,382700.0
Finland,1983,male,25-34 years,,420700.0
Finland,1983,male,35-54 years,,628500.0
Finland,1983,male,5-14 years,,322100.0
Finland,1983,male,55-74 years,,362700.0
Finland,1983,male,75+ years,,68800.0
Finland,1984,female,15-24 years,,362800.0
Finland,1984,female,25-34 years,,391300.0
Finland,1984,female,35-54 years,,631600.0
Finland,1984,female,5-14 years,,306100.0
Finland,1984,female,55-74 years,,505700.0
Finland,1984,female,75+ years,,162600.0
Finland,1984,male,15-24 years,,378800.0
Finland,1984,male,25-34 years,,413000.0
Finland,1984,male,35-54 years,,645600.0
Finland,1984,male,5-14 years,,320400.0
Finland,1984,male,55-74 years,,367600.0
Finland,1984,male,75+ years,,71900.0
Finland,1985,female,15-24 years,,357000.0
Finland,1985,female,25-34 years,,386500.0
Finland,1985,female,35-54 years,,643800.0
Finland,1985,female,5-14 years,,306100.0
Finland,1985,female,55-74 years,,507000.0
Finland,1985,female,75+ years,,169600.0
Finland,1985,male,15-24 years,,372300.0
Finland,1985,male,25-34 years,,406800.0
Finland,1985,male,35-54 years,,660800.0
Finland,1985,male,5-14 years,,320300.0
Finland,1985,male,55-74 years,,372300.0
Finland,1985,male,75+ years,,74800.0
Finland,1986,female,15-24 years,,350000.0
Finland,1986,female,25-34 years,,383000.0
Finland,1986,female,35-54 years,,655200.0
Finland,1986,female,5-14 years,,306900.0
